,LABEL,DATE_TIME,TEXT,sentences,sentence_count,token_count,tokens,words_starting_with_vowel,words_starting_with_consonant,lowercase_text,lowercase_tokens,UserNames,UserNamesCounts,URLs,URLCounts,Day
1747,1,Fri May 22 00:54:48 2009,@DivinaE  if you like 2 laugh..have a good time..follow me..its just that simple ,['@DivinaE  if you like 2 laugh..have a good time..follow me..its just that simple'],1,19,"['@DivinaE', 'if', 'you', 'like', '2', 'laugh', '..', 'have', 'a', 'good', 'time', '..', 'follow', 'me', '..', 'its', 'just', 'that', 'simple']",3,9,@divinae  if you like 2 laugh..have a good time..follow me..its just that simple ,"['@divinae', 'if', 'you', 'like', '2', 'laugh', '..', 'have', 'a', 'good', 'time', '..', 'follow', 'me', '..', 'its', 'just', 'that', 'simple']",['@DivinaE'],1,[],0,Fri
1748,0,Mon Jun 15 19:23:28 2009,wishing I did not have to go back to work tomorrow ,['wishing I did not have to go back to work tomorrow'],1,11,"['wishing', 'I', 'did', 'not', 'have', 'to', 'go', 'back', 'to', 'work', 'tomorrow']",1,9,wishing i did not have to go back to work tomorrow ,"['wishing', 'i', 'did', 'not', 'have', 'to', 'go', 'back', 'to', 'work', 'tomorrow']",[],0,[],0,Mon
1749,1,Sun May 17 12:00:55 2009,@serkes Venetian blind may just have to take my word for it ,['@serkes Venetian blind may just have to take my word for it'],1,12,"['@serkes', 'Venetian', 'blind', 'may', 'just', 'have', 'to', 'take', 'my', 'word', 'for', 'it']",1,10,@serkes venetian blind may just have to take my word for it ,"['@serkes', 'venetian', 'blind', 'may', 'just', 'have', 'to', 'take', 'my', 'word', 'for', 'it']",['@serkes'],1,[],0,Sun
1750,0,Fri Jun 19 19:13:24 2009,"@ndmLA accd to his twitter, mchammer will be in vegas! Tell him hi and bust a move! Too bad no chong ","['@ndmLA accd to his twitter, mchammer will be in vegas', 'Tell him hi and bust a move', 'Too bad no chong']",3,23,"['@ndmLA', 'accd', 'to', 'his', 'twitter,', 'mchammer', 'will', 'be', 'in', 'vegas', '!', 'Tell', 'him', 'hi', 'and', 'bust', 'a', 'move', '!', 'Too', 'bad', 'no', 'chong']",4,16,"@ndmla accd to his twitter, mchammer will be in vegas! tell him hi and bust a move! too bad no chong ","['@ndmla', 'accd', 'to', 'his', 'twitter,', 'mchammer', 'will', 'be', 'in', 'vegas', '!', 'tell', 'him', 'hi', 'and', 'bust', 'a', 'move', '!', 'too', 'bad', 'no', 'chong']",['@ndmLA'],1,[],0,Fri
1751,1,Fri May 29 16:00:20 2009,Just found out Im working at WOODWARD skate camp this summer! ,['Just found out Im working at WOODWARD skate camp this summer'],1,12,"['Just', 'found', 'out', 'Im', 'working', 'at', 'WOODWARD', 'skate', 'camp', 'this', 'summer', '!']",3,7,just found out im working at woodward skate camp this summer! ,"['just', 'found', 'out', 'im', 'working', 'at', 'woodward', 'skate', 'camp', 'this', 'summer', '!']",[],0,[],0,Fri
1752,1,Sun Jun 07 09:06:52 2009,@_ces_ its raining and i dont got no grill but word on the streets is cicis on you? hehehehe  love the big sis,"['@_ces_ its raining and i dont got no grill but word on the streets is cicis on you', 'hehehehe  love the big sis']",2,24,"['@_ces_', 'its', 'raining', 'and', 'i', 'dont', 'got', 'no', 'grill', 'but', 'word', 'on', 'the', 'streets', 'is', 'cicis', 'on', 'you', '?', 'hehehehe', 'love', 'the', 'big', 'sis']",6,16,@_ces_ its raining and i dont got no grill but word on the streets is cicis on you? hehehehe  love the big sis,"['@_ces_', 'its', 'raining', 'and', 'i', 'dont', 'got', 'no', 'grill', 'but', 'word', 'on', 'the', 'streets', 'is', 'cicis', 'on', 'you', '?', 'hehehehe', 'love', 'the', 'big', 'sis']",['@_ces_'],1,[],0,Sun
1753,0,Sun May 03 12:24:55 2009,Ugh i really dont wanna leave florida  its beautiful here and so are the people i met here too- absolutely amazing.,['Ugh i really dont wanna leave florida  its beautiful here and so are the people i met here too- absolutely amazing.'],1,22,"['Ugh', 'i', 'really', 'dont', 'wanna', 'leave', 'florida', 'its', 'beautiful', 'here', 'and', 'so', 'are', 'the', 'people', 'i', 'met', 'here', 'too-', 'absolutely', 'amazing', '.']",8,13,ugh i really dont wanna leave florida  its beautiful here and so are the people i met here too- absolutely amazing.,"['ugh', 'i', 'really', 'dont', 'wanna', 'leave', 'florida', 'its', 'beautiful', 'here', 'and', 'so', 'are', 'the', 'people', 'i', 'met', 'here', 'too-', 'absolutely', 'amazing', '.']",[],0,[],0,Sun
1754,1,Tue May 26 21:31:02 2009,@Jeff_isChill I'm a bigger fan of the Gators.  You'll never everrr hear the end of that one.,"[""@Jeff_isChill I'm a bigger fan of the Gators"", 'You', ""'ll never everrr hear the end of that one.""]",3,19,"['@Jeff_isChill', ""I'm"", 'a', 'bigger', 'fan', 'of', 'the', 'Gators', '.', ""You'll"", 'never', 'everrr', 'hear', 'the', 'end', 'of', 'that', 'one', '.']",7,9,@jeff_ischill i'm a bigger fan of the gators.  you'll never everrr hear the end of that one.,"['@jeff_ischill', ""i'm"", 'a', 'bigger', 'fan', 'of', 'the', 'gators', '.', ""you'll"", 'never', 'everrr', 'hear', 'the', 'end', 'of', 'that', 'one', '.']",['@Jeff_isChill'],1,[],0,Tue
1755,0,Sun May 31 10:19:26 2009,@RakeshAgrawal So I take it BeyondTV isn't coming to the Mac either?    Really want to get rid of the last PC in our house.,"[""@RakeshAgrawal So I take it BeyondTV isn't coming to the Mac either"", 'Really want to get rid of the last PC in our house.']",2,26,"['@RakeshAgrawal', 'So', 'I', 'take', 'it', 'BeyondTV', ""isn't"", 'coming', 'to', 'the', 'Mac', 'either', '?', 'Really', 'want', 'to', 'get', 'rid', 'of', 'the', 'last', 'PC', 'in', 'our', 'house', '.']",7,16,@rakeshagrawal so i take it beyondtv isn't coming to the mac either?    really want to get rid of the last pc in our house.,"['@rakeshagrawal', 'so', 'i', 'take', 'it', 'beyondtv', ""isn't"", 'coming', 'to', 'the', 'mac', 'either', '?', 'really', 'want', 'to', 'get', 'rid', 'of', 'the', 'last', 'pc', 'in', 'our', 'house', '.']",['@RakeshAgrawal'],1,[],0,Sun
1756,1,Mon Jun 01 15:09:09 2009,"A friend just came over and we're creating something.    http://bit.ly/W6fxT  // See you later, Twitterville.","[""A friend just came over and we're creating something"", 'http', '://bit.ly/W6fxT  // See you later, Twitterville.']",3,17,"['A', 'friend', 'just', 'came', 'over', 'and', ""we're"", 'creating', 'something', '.', 'http://bit.ly/W6fxT', '//', 'See', 'you', 'later,', 'Twitterville', '.']",3,11,"a friend just came over and we're creating something.    http://bit.ly/w6fxt  // see you later, twitterville.","['a', 'friend', 'just', 'came', 'over', 'and', ""we're"", 'creating', 'something', '.', 'http://bit.ly/w6fxt', '//', 'see', 'you', 'later,', 'twitterville', '.']",[],0,['http://bit.ly/W6fxT'],1,Mon
1757,0,Tue Jun 16 12:51:53 2009,@NelldaMYLF aww mayne. I was gonna go get one today bt we had two fire alarms and I was tired of running up n down da stairs so stayed in ,"['@NelldaMYLF aww mayne', 'I was gonna go get one today bt we had two fire alarms and I was tired of running up n down da stairs so stayed in']",2,31,"['@NelldaMYLF', 'aww', 'mayne', '.', 'I', 'was', 'gonna', 'go', 'get', 'one', 'today', 'bt', 'we', 'had', 'two', 'fire', 'alarms', 'and', 'I', 'was', 'tired', 'of', 'running', 'up', 'n', 'down', 'da', 'stairs', 'so', 'stayed', 'in']",9,20,@nelldamylf aww mayne. i was gonna go get one today bt we had two fire alarms and i was tired of running up n down da stairs so stayed in ,"['@nelldamylf', 'aww', 'mayne', '.', 'i', 'was', 'gonna', 'go', 'get', 'one', 'today', 'bt', 'we', 'had', 'two', 'fire', 'alarms', 'and', 'i', 'was', 'tired', 'of', 'running', 'up', 'n', 'down', 'da', 'stairs', 'so', 'stayed', 'in']",['@NelldaMYLF'],1,[],0,Tue
1758,0,Tue Jun 16 17:51:05 2009,lets go i want some too @divatheriva All I want is a grilled chicken salad... Thats it.  too much 2 ask for??,"['lets go i want some too @divatheriva All I want is a grilled chicken salad..', 'Thats it', 'too much 2', 'ask for']",4,25,"['lets', 'go', 'i', 'want', 'some', 'too', '@divatheriva', 'All', 'I', 'want', 'is', 'a', 'grilled', 'chicken', 'salad', '...', 'Thats', 'it', '.', 'too', 'much', '2', 'ask', 'for', '??']",7,12,lets go i want some too @divatheriva all i want is a grilled chicken salad... thats it.  too much 2 ask for??,"['lets', 'go', 'i', 'want', 'some', 'too', '@divatheriva', 'all', 'i', 'want', 'is', 'a', 'grilled', 'chicken', 'salad', '...', 'thats', 'it', '.', 'too', 'much', '2', 'ask', 'for', '??']",['@divatheriva'],1,[],0,Tue
1759,0,Fri May 01 20:49:36 2009,Oi. Headache ,"['Oi', 'Headache']",2,3,"['Oi', '.', 'Headache']",1,1,oi. headache ,"['oi', '.', 'headache']",[],0,[],0,Fri
1760,1,Sun Jun 14 23:15:57 2009,@QUEENQUELLY not telln u ,['@QUEENQUELLY not telln u'],1,4,"['@QUEENQUELLY', 'not', 'telln', 'u']",1,2,@queenquelly not telln u ,"['@queenquelly', 'not', 'telln', 'u']",['@QUEENQUELLY'],1,[],0,Sun
1761,0,Mon Apr 20 02:05:54 2009,Is not as in love with her art project as she should be ,['Is not as in love with her art project as she should be'],1,13,"['Is', 'not', 'as', 'in', 'love', 'with', 'her', 'art', 'project', 'as', 'she', 'should', 'be']",5,8,is not as in love with her art project as she should be ,"['is', 'not', 'as', 'in', 'love', 'with', 'her', 'art', 'project', 'as', 'she', 'should', 'be']",[],0,[],0,Mon
1762,0,Mon Jun 01 18:37:17 2009,Hungry!! And it is 3 hours left until lunch ,"['Hungry', 'And it is 3 hours left until lunch']",2,10,"['Hungry', '!!', 'And', 'it', 'is', '3', 'hours', 'left', 'until', 'lunch']",4,3,hungry!! and it is 3 hours left until lunch ,"['hungry', '!!', 'and', 'it', 'is', '3', 'hours', 'left', 'until', 'lunch']",[],0,[],0,Mon
1763,1,Sat Jun 06 01:58:07 2009,"@iJanette AHAHA that is so confusing, but okay ","['@iJanette AHAHA that is so confusing, but okay']",1,8,"['@iJanette', 'AHAHA', 'that', 'is', 'so', 'confusing,', 'but', 'okay']",4,4,"@ijanette ahaha that is so confusing, but okay ","['@ijanette', 'ahaha', 'that', 'is', 'so', 'confusing,', 'but', 'okay']",['@iJanette'],1,[],0,Sat
1764,1,Sun May 31 03:24:24 2009,at last i began to twitter ,['at last i began to twitter'],1,6,"['at', 'last', 'i', 'began', 'to', 'twitter']",2,4,at last i began to twitter ,"['at', 'last', 'i', 'began', 'to', 'twitter']",[],0,[],0,Sun
1765,0,Sun May 17 08:11:00 2009,@Luv_ChelseaFC haven't slept well all weekend...  to much on my mind I guess....,"[""@Luv_ChelseaFC haven't slept well all weekend.."", 'to much on my mind I guess', '....']",3,15,"['@Luv_ChelseaFC', ""haven't"", 'slept', 'well', 'all', 'weekend', '...', 'to', 'much', 'on', 'my', 'mind', 'I', 'guess', '....']",3,9,@luv_chelseafc haven't slept well all weekend...  to much on my mind i guess....,"['@luv_chelseafc', ""haven't"", 'slept', 'well', 'all', 'weekend', '...', 'to', 'much', 'on', 'my', 'mind', 'i', 'guess', '....']",['@Luv_ChelseaFC'],1,[],0,Sun
1766,1,Mon Jun 01 03:12:18 2009,@MyDetention haha. that's so awesome that you love it too! the book is pure genius  -s,"['@MyDetention haha', 'that', ""'s so awesome that you love it too"", 'the book is pure genius  -s']",4,18,"['@MyDetention', 'haha', '.', ""that's"", 'so', 'awesome', 'that', 'you', 'love', 'it', 'too', '!', 'the', 'book', 'is', 'pure', 'genius', '-s']",3,11,@mydetention haha. that's so awesome that you love it too! the book is pure genius  -s,"['@mydetention', 'haha', '.', ""that's"", 'so', 'awesome', 'that', 'you', 'love', 'it', 'too', '!', 'the', 'book', 'is', 'pure', 'genius', '-s']",['@MyDetention'],1,[],0,Mon
1767,0,Wed Jun 17 22:52:46 2009,Damn. My tummy has cramps ,"['Damn', 'My tummy has cramps']",2,6,"['Damn', '.', 'My', 'tummy', 'has', 'cramps']",0,4,damn. my tummy has cramps ,"['damn', '.', 'my', 'tummy', 'has', 'cramps']",[],0,[],0,Wed
1768,1,Sun May 03 08:05:38 2009,Playing Splinter Cell Double Agent. ,['Playing Splinter Cell Double Agent.'],1,6,"['Playing', 'Splinter', 'Cell', 'Double', 'Agent', '.']",1,3,playing splinter cell double agent. ,"['playing', 'splinter', 'cell', 'double', 'agent', '.']",[],0,[],0,Sun
1769,0,Sun May 31 17:04:16 2009,DOMINGO AT NIGHT IS BORING.. ,['DOMINGO AT NIGHT IS BORING..'],1,6,"['DOMINGO', 'AT', 'NIGHT', 'IS', 'BORING', '..']",2,2,domingo at night is boring.. ,"['domingo', 'at', 'night', 'is', 'boring', '..']",[],0,[],0,Sun
1770,0,Sun May 31 05:29:55 2009,"And maybe Princess Hours too. I had a DVD of it back then, but it went missing. ","['And maybe Princess Hours too', 'I had a DVD of it back then', ', but it went missing.']",3,19,"['And', 'maybe', 'Princess', 'Hours', 'too', '.', 'I', 'had', 'a', 'DVD', 'of', 'it', 'back', 'then,', 'but', 'it', 'went', 'missing', '.']",6,11,"and maybe princess hours too. i had a dvd of it back then, but it went missing. ","['and', 'maybe', 'princess', 'hours', 'too', '.', 'i', 'had', 'a', 'dvd', 'of', 'it', 'back', 'then,', 'but', 'it', 'went', 'missing', '.']",[],0,[],0,Sun
1771,1,Sun May 31 04:37:08 2009,@libbywalsh walshyyy got twittter ,['@libbywalsh walshyyy got twittter'],1,4,"['@libbywalsh', 'walshyyy', 'got', 'twittter']",0,3,@libbywalsh walshyyy got twittter ,"['@libbywalsh', 'walshyyy', 'got', 'twittter']",['@libbywalsh'],1,[],0,Sun
1772,1,Tue Jun 02 06:46:23 2009,"opps, i got twitter-happy...forgot to send that last one private...  Leigh that was for u ","['opps, i got twitter-happy...forgot to send that last one private..', 'Leigh that was for u']",2,18,"['opps,', 'i', 'got', 'twitter-happy', '...', 'forgot', 'to', 'send', 'that', 'last', 'one', 'private', '...', 'Leigh', 'that', 'was', 'for', 'u']",4,11,"opps, i got twitter-happy...forgot to send that last one private...  leigh that was for u ","['opps,', 'i', 'got', 'twitter-happy', '...', 'forgot', 'to', 'send', 'that', 'last', 'one', 'private', '...', 'leigh', 'that', 'was', 'for', 'u']",[],0,[],0,Tue
1773,1,Mon Jun 01 08:43:08 2009,@ToniKaras Please read your DM ,['@ToniKaras Please read your DM'],1,5,"['@ToniKaras', 'Please', 'read', 'your', 'DM']",0,4,@tonikaras please read your dm ,"['@tonikaras', 'please', 'read', 'your', 'dm']",['@ToniKaras'],1,[],0,Mon
1774,0,Sun May 31 18:27:25 2009,Oh man.. My stomach is giving me a hard time right now.   :the-bends:_//,"['Oh man.', 'My stomach is giving me a hard time right now', ':the-bends:_//']",3,15,"['Oh', 'man', '..', 'My', 'stomach', 'is', 'giving', 'me', 'a', 'hard', 'time', 'right', 'now', '.', ':the-bends:_//']",3,9,oh man.. my stomach is giving me a hard time right now.   :the-bends:_//,"['oh', 'man', '..', 'my', 'stomach', 'is', 'giving', 'me', 'a', 'hard', 'time', 'right', 'now', '.', ':the-bends:_//']",[],0,[],0,Sun
1775,1,Sun Jun 07 13:54:26 2009,@billyraycyrus OMG are you coming? Im from Argentina ,"['@billyraycyrus OMG are you coming', 'Im from Argentina']",2,9,"['@billyraycyrus', 'OMG', 'are', 'you', 'coming', '?', 'Im', 'from', 'Argentina']",4,3,@billyraycyrus omg are you coming? im from argentina ,"['@billyraycyrus', 'omg', 'are', 'you', 'coming', '?', 'im', 'from', 'argentina']",['@billyraycyrus'],1,[],0,Sun
1776,0,Sun Jun 07 20:25:08 2009,why do i do this to myself? always turns out the same everytime ,"['why do i do this to myself', 'always turns out the same everytime']",2,14,"['why', 'do', 'i', 'do', 'this', 'to', 'myself', '?', 'always', 'turns', 'out', 'the', 'same', 'everytime']",4,8,why do i do this to myself? always turns out the same everytime ,"['why', 'do', 'i', 'do', 'this', 'to', 'myself', '?', 'always', 'turns', 'out', 'the', 'same', 'everytime']",[],0,[],0,Sun
1777,1,Sat Apr 18 20:41:53 2009,@toothsoup Sure thing. ,['@toothsoup Sure thing.'],1,4,"['@toothsoup', 'Sure', 'thing', '.']",0,2,@toothsoup sure thing. ,"['@toothsoup', 'sure', 'thing', '.']",['@toothsoup'],1,[],0,Sat
1778,0,Sun Jun 07 07:36:24 2009,is going to finish his english compre! still have more homework to complete!  http://plurk.com/p/z3z6p,"['is going to finish his english compre', 'still have more homework to complete', 'http://plurk.com/p/z3z6p']",3,16,"['is', 'going', 'to', 'finish', 'his', 'english', 'compre', '!', 'still', 'have', 'more', 'homework', 'to', 'complete', '!', 'http://plurk.com/p/z3z6p']",2,12,is going to finish his english compre! still have more homework to complete!  http://plurk.com/p/z3z6p,"['is', 'going', 'to', 'finish', 'his', 'english', 'compre', '!', 'still', 'have', 'more', 'homework', 'to', 'complete', '!', 'http://plurk.com/p/z3z6p']",[],0,['http://plurk.com/p/z3z6p'],1,Sun
1779,0,Sun Jun 07 20:34:39 2009,I just got bak from jet sking it was awsome!! But i almost broke my thumb! ,"['I just got bak from jet sking it was awsome', 'But i almost broke my thumb']",2,18,"['I', 'just', 'got', 'bak', 'from', 'jet', 'sking', 'it', 'was', 'awsome', '!!', 'But', 'i', 'almost', 'broke', 'my', 'thumb', '!']",5,11,i just got bak from jet sking it was awsome!! but i almost broke my thumb! ,"['i', 'just', 'got', 'bak', 'from', 'jet', 'sking', 'it', 'was', 'awsome', '!!', 'but', 'i', 'almost', 'broke', 'my', 'thumb', '!']",[],0,[],0,Sun
1780,1,Wed Jun 03 02:14:31 2009,"@djvictorsalazar Oh cool! Thought you might want to, seeing how you both are in the DJing biz. ","['@djvictorsalazar Oh cool', 'Thought you might want to, seeing how you both are in the DJing biz.']",2,19,"['@djvictorsalazar', 'Oh', 'cool', '!', 'Thought', 'you', 'might', 'want', 'to,', 'seeing', 'how', 'you', 'both', 'are', 'in', 'the', 'DJing', 'biz', '.']",3,13,"@djvictorsalazar oh cool! thought you might want to, seeing how you both are in the djing biz. ","['@djvictorsalazar', 'oh', 'cool', '!', 'thought', 'you', 'might', 'want', 'to,', 'seeing', 'how', 'you', 'both', 'are', 'in', 'the', 'djing', 'biz', '.']",['@djvictorsalazar'],1,[],0,Wed
1781,1,Wed Jun 03 05:32:07 2009,"lucky i have nurse friends. kate keeps checking up on me every hour even tho she is 4,228kms away. makes me feel better ","['lucky i have nurse friends', 'kate keeps checking up on me every hour even tho she is 4', ',228kms away', 'makes me feel better']",4,25,"['lucky', 'i', 'have', 'nurse', 'friends', '.', 'kate', 'keeps', 'checking', 'up', 'on', 'me', 'every', 'hour', 'even', 'tho', 'she', 'is', '4,228kms', 'away', '.', 'makes', 'me', 'feel', 'better']",7,14,"lucky i have nurse friends. kate keeps checking up on me every hour even tho she is 4,228kms away. makes me feel better ","['lucky', 'i', 'have', 'nurse', 'friends', '.', 'kate', 'keeps', 'checking', 'up', 'on', 'me', 'every', 'hour', 'even', 'tho', 'she', 'is', '4,228kms', 'away', '.', 'makes', 'me', 'feel', 'better']",[],0,[],0,Wed
1782,1,Mon Apr 20 23:40:52 2009,@nooneai @yourmamaknows nbc.com now has quantum leap. ,['@nooneai @yourmamaknows nbc.com now has quantum leap.'],1,8,"['@nooneai', '@yourmamaknows', 'nbc.com', 'now', 'has', 'quantum', 'leap', '.']",0,5,@nooneai @yourmamaknows nbc.com now has quantum leap. ,"['@nooneai', '@yourmamaknows', 'nbc.com', 'now', 'has', 'quantum', 'leap', '.']","['@nooneai', '@yourmamaknows']",2,['nbc.com'],1,Mon
1783,0,Thu Jun 18 16:01:27 2009,RE:  Last Meal Contest - should also add UltimateFoodie contributors are encouraged to respond - but can't win the card ,"[""RE:  Last Meal Contest - should also add UltimateFoodie contributors are encouraged to respond - but can't win the card""]",1,20,"['RE:', 'Last', 'Meal', 'Contest', '-', 'should', 'also', 'add', 'UltimateFoodie', 'contributors', 'are', 'encouraged', 'to', 'respond', '-', 'but', ""can't"", 'win', 'the', 'card']",5,12,re:  last meal contest - should also add ultimatefoodie contributors are encouraged to respond - but can't win the card ,"['re:', 'last', 'meal', 'contest', '-', 'should', 'also', 'add', 'ultimatefoodie', 'contributors', 'are', 'encouraged', 'to', 'respond', '-', 'but', ""can't"", 'win', 'the', 'card']",[],0,[],0,Thu
1784,1,Mon Jun 15 21:39:28 2009,@jonri_05 what how? ,['@jonri_05 what how'],1,4,"['@jonri_05', 'what', 'how', '?']",0,2,@jonri_05 what how? ,"['@jonri_05', 'what', 'how', '?']",['@jonri_05'],1,[],0,Mon
1785,1,Sat May 30 07:07:11 2009,"@Honky101  anoo but she is dedd cutee  although now thinkin of it,, if she dnt have th confidence 2 do the semi final imagine th RV! lol","['@Honky101  anoo but she is dedd cutee  although now thinkin of it,, if she dnt have th confidence 2 do the semi final imagine th RV', 'lol']",2,28,"['@Honky101', 'anoo', 'but', 'she', 'is', 'dedd', 'cutee', 'although', 'now', 'thinkin', 'of', 'it,,', 'if', 'she', 'dnt', 'have', 'th', 'confidence', '2', 'do', 'the', 'semi', 'final', 'imagine', 'th', 'RV', '!', 'lol']",7,18,"@honky101  anoo but she is dedd cutee  although now thinkin of it,, if she dnt have th confidence 2 do the semi final imagine th rv! lol","['@honky101', 'anoo', 'but', 'she', 'is', 'dedd', 'cutee', 'although', 'now', 'thinkin', 'of', 'it,,', 'if', 'she', 'dnt', 'have', 'th', 'confidence', '2', 'do', 'the', 'semi', 'final', 'imagine', 'th', 'rv', '!', 'lol']",['@Honky101'],1,[],0,Sat
1786,1,Sun May 31 16:43:58 2009,@chloebli heyy!  how was your carnavilistic day? Woow I made a word!,"['@chloebli heyy', 'how was your carnavilistic day', 'Woow I made a word']",3,15,"['@chloebli', 'heyy', '!', 'how', 'was', 'your', 'carnavilistic', 'day', '?', 'Woow', 'I', 'made', 'a', 'word', '!']",2,9,@chloebli heyy!  how was your carnavilistic day? woow i made a word!,"['@chloebli', 'heyy', '!', 'how', 'was', 'your', 'carnavilistic', 'day', '?', 'woow', 'i', 'made', 'a', 'word', '!']",['@chloebli'],1,[],0,Sun
1787,0,Fri May 29 10:56:49 2009,My tomato soup tastes like red peppers ,['My tomato soup tastes like red peppers'],1,7,"['My', 'tomato', 'soup', 'tastes', 'like', 'red', 'peppers']",0,6,my tomato soup tastes like red peppers ,"['my', 'tomato', 'soup', 'tastes', 'like', 'red', 'peppers']",[],0,[],0,Fri
